#OTUID	taxonomy	confidence
13edc93137d17a1d9272d4a90f8a646f	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__metagenome	0.9979139745837519
d8e43a7914413eca2cc1f48f05554d7a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8116278195043309
fc8665c9fefa094bc83ad60642403c34	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8282441732301736
b2e94fc248d3efaa0ccbfde032609f68	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_isatidis	0.9970598879465966
2208dbddfd3bc29046bcbc0ee839209b	d__Bacteria; p__Caldatribacteriota; c__Caldatribacteriia; o__Caldatribacteriales; f__Caldatribacteriaceae; g__Candidatus_Caldatribacterium; s__Atribacteria_bacterium	0.8763275487343308
1332a4ec35e11b5bb889a2640e03ff6c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Gallicola; s__uncultured_bacterium	0.9982386531303409
0ac37e8160900b937bf80ee71e6a9db1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus	0.99092466594716
13e76119f8f1fd7f98ce84a795c7a431	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999997898148898
079743b11aae3234f4f6b527aecb6cde	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_pontis	0.9734232527154635
6fe3e02b0716838d9c68ccada412ed11	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7; s__Clostridium_novyi	0.7704182902928695
718a98d98c50115cfbf1e333e9927277	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	0.8259835648622615
4dd8b921698072d98c3fcdaabb4ac76b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Candidatus_Accumulibacter; s__metagenome	0.9427117313732863
35d869ce61a330e89b129c767f4b0001	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus	0.9999973861325131
f88a93799bcc632eb1ebb4ecfaacaa79	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Thermovirga; s__metagenome	0.9966602233204017
ba527429fa3d20a752f18b96b9104ecb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9748896337316918
17616c98ccf3203d31f70145b368fd5b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999986508522958
4f3f503d3ebe16f9e47092e962225302	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_sobrinus	0.9680137046768831
5d937f64c34d7f174863b09eef85c0f2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9870305078214618
fe7fbfaef515ae15cfe4326d49a5a27d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Candidatus_Microthrix	0.9999999999999467
d0801c2131c59c3582f9a70a18660821	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999977475447845
b527227d5d2161ad15eed9f5cb8e2aae	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus	0.9495108112134917
1d794c5a667a1fd5ceefe6cf0d963e72	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.9999100984556031
0b39fa1704b0752a065e4dde21c9cd23	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__metagenome	0.9999686059253607
a52c0dc14435fa8e8ba0cda397e81fff	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_organism	0.7868673031733069
1c141133efaa6a46fe01328986445436	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.999947592587548
349e89a9355a0e7f59b10789c47add0f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9904926268823929
8663f82bfa68a4d48e09220e2c4dd8e3	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__uncultured; s__uncultured_bacterium	0.9953525279380528
